Id,Prospect,Disposition,App.Year,MonthDeadline,DateDeadline,YearDeadline,UniversityId,Selectivity,Tier,Major.1,Major.2,Minor,GPA,Met,Sourced,Type,Size,Region,AlumniCount,CurrentCMCount,CurrentTFAStaffCount,InequityAwareness,TFAAwareness,StudentsCount,ISSTEM,Tier2016,Tier2017
2016_10518,Undergrad,Rejected,2016,January,15,2016,001F000000nHAX1IAO,4,3,Criminal Justice,Japanese,,No,Yes,Recruiter,Public,Very Large,N,408,31,7,1,3,25000,No,3,2
2016_10519,Undergrad,Rejected,2016,March,4,2016,001F000000nHE91IAG,4,3,English,,,No,Yes,Recruiter,Private NFP,Very Large,S,109,31,6,0,0,25000,No,3,2
2016_10520,Undergrad,Accepted,2016,October,30,2015,001F000000nHEGCIA4,5,3,Political Science,Education (general),,No,Yes,Recruiter,Private NFP,Medium,E,392,35,17,5,2,12500,No,3,3
2016_10521,Undergrad,Accepted,2016,October,30,2015,001F000000nHE3ZIAW,4,3,Psychology,Sociology,,No,No,Self,Private NFP,Small,N,90,11,1,5,5,5000,No,3,2
2016_10522,Undergrad,Rejected,2016,October,30,2015,001F000000nHAX1IAO,4,3,Special Education,Education (elementary),,No,No,Self,Public,Very Large,N,408,31,7,1,3,25000,No,3,2
2016_10523,Undergrad,Withdrawn,2016,October,30,2015,001F000000nH9e9IAC,5,3,Economics,,Computer Science,Yes,Yes,Self,Private NFP,Large,S,355,34,7,5,5,22500,No,3,3
2016_10524,Undergrad,Withdrawn,2016,October,30,2015,001F000000nH7YpIAK,5,3,Writing,,Art,Yes,Yes,Self,Private NFP,Medium,E,145,26,6,2,5,12500,No,3,3
2016_10526,Undergrad,Accepted,2016,January,15,2016,001F000000nHEFEIA4,4,3,Biology,,Spanish,No,Yes,Self,Public,Very Large,S,131,34,9,0,0,25000,No,3,2
2016_10527,Undergrad,Rejected,2016,January,15,2016,001F000000nH7fZIAS,4,3,International Studies/Relations,,,No,No,Self,Public,Very Large,E,82,11,5,1,3,25000,No,3,2
2016_10529,Undergrad,Rejected,2016,October,30,2015,001F000000nHCKLIA4,2,3,Psychology,,Criminal Justice,No,Yes,Recruiter,Public,Medium,S,66,15,10,1,3,12500,No,3,3
2016_10530,Undergrad,Rejected,2016,October,30,2015,001F000000nH9USIA0,4,3,Sociology,,Communications,No,Yes,Recruiter,Public,Very Large,N,143,12,3,1,3,25000,No,3,2
2016_10532,Undergrad,Withdrawn,2016,January,15,2016,001F000000nH7gmIAC,4,3,Electrical Engineering,,,No,Yes,Recruiter,Public,Very Large,S,222,46,9,1,3,25000,No,3,3
2016_10533,Undergrad,Rejected,2016,January,15,2016,001F000000nHCKLIA4,2,3,Psychology,,Education (general),No,No,Recruiter,Public,Medium,S,66,15,10,1,3,12500,No,3,3
2016_10534,Undergrad,Rejected,2016,October,30,2015,001F000000nHCG7IAO,4,3,Education (general),,,No,Yes,Recruiter,Public,Large,N,271,22,16,5,5,22500,No,3,2
2016_10535,Undergrad,Rejected,2016,October,30,2015,001F000000nH9KXIA0,3,3,Child Development,Family Studies,,No,No,Self,Public,Medium,W,50,37,1,5,2,12500,No,3,2
2016_10536,Undergrad,Rejected,2016,January,15,2016,001F000000nH7KbIAK,4,3,Psychology,,,No,No,Self,Public,Very Large,S,56,19,8,0,0,25000,No,3,2
2016_10539,Undergrad,Rejected,2016,October,30,2015,001F000000nHAh1IAG,5,3,Biochemistry,,,No,Yes,Recruiter,Public,Very Large,W,595,103,17,5,5,25000,No,3,3
2016_10541,Undergrad,Rejected,2016,October,30,2015,001F000000nH83bIAC,4,3,History,,Women's Studies,No,Yes,Recruiter,Public,Very Large,N,655,55,25,5,5,25000,No,3,3
2016_10542,Undergrad,Rejected,2016,October,30,2015,001F000000nHAWNIA4,4,3,Microbiology,,German,No,Yes,Self,Public,Very Large,S,734,104,22,5,5,25000,Yes,3,3
2016_10543,Undergrad,Withdrawn,2016,January,15,2016,001F000000nHCQUIA4,5,3,Political Science,History,American Studies,Yes,Yes,Recruiter,Private NFP,Large,E,407,32,20,2,5,22500,No,3,3
2016_10544,Undergrad,Withdrawn,2016,January,15,2016,001F000000nH9UWIA0,2,3,Political Science,,,No,Yes,Recruiter,Public,Medium,W,30,11,0,5,2,12500,No,3,0
2016_10545,Undergrad,Withdrawn,2016,October,30,2015,001F000000nH73sIAC,3,3,Sociology,,,No,Yes,Recruiter,Public,Medium,W,47,18,4,5,2,12500,No,3,2
2016_10546,Undergrad,Rejected,2016,October,30,2015,001F000000nH9UWIA0,2,3,Communications,,,No,Yes,Recruiter,Public,Medium,W,30,11,0,5,2,12500,No,3,0
2016_10549,Undergrad,Accepted,2016,October,30,2015,001F000000nH7YPIA0,5,3,Science,,Psychology,Yes,Yes,Self,Private NFP,Medium,N,325,19,22,5,5,12500,No,3,3
2016_10550,Undergrad,Rejected,2016,March,4,2016,001F000000nH7gmIAC,4,3,Sociology,,Spanish,No,Yes,Self,Public,Very Large,S,222,46,9,1,3,25000,No,3,3
2016_10554,Undergrad,Accepted,2016,October,30,2015,001F000000nHCQXIA4,4,3,Speech Therapy,,,No,Yes,Self,Public,Very Large,E,128,28,11,2,5,25000,No,3,2
2016_10557,Undergrad,Rejected,2016,October,30,2015,001F000000nH9USIA0,4,3,Psychology,,,Yes,Yes,Self,Public,Very Large,N,143,12,3,1,3,25000,No,3,2
2016_10558,Undergrad,Rejected,2016,October,30,2015,001F000000nH9wzIAC,4,3,Creative Writing,,,No,No,Self,Public,Medium,W,66,26,0,5,2,12500,No,3,2
2016_10560,Undergrad,Rejected,2016,January,15,2016,001F000000nHCtmIAG,2,3,Spanish,,,No,Yes,Self,Public,Small,W,12,12,0,5,2,5000,No,3,2
2016_10565,Undergrad,Rejected,2016,October,30,2015,001F000000nH9UWIA0,2,3,Psychology,,Political Science,No,Yes,Recruiter,Public,Medium,W,30,11,0,5,2,12500,No,3,0
2016_10566,Undergrad,Rejected,2016,October,30,2015,001F000000nH7Z8IAK,4,3,English,,,No,Yes,Recruiter,Public,Very Large,E,135,23,5,1,3,25000,No,3,2
2016_10570,Undergrad,Accepted,2016,January,15,2016,001F000000nH9oCIAS,3,3,Public Policy,English,,No,Yes,Self,Public,Very Large,S,49,25,4,0,0,25000,No,3,2
2016_10572,Undergrad,Rejected,2016,October,30,2015,001F000000nH7QeIAK,4,3,Marketing,,,Yes,Yes,Recruiter,Private NFP,Large,S,93,16,8,0,0,22500,No,3,2
2016_10573,Undergrad,Rejected,2016,March,4,2016,001F000000nH9wzIAC,4,3,Psychology,,Political Science,No,Yes,Self,Public,Medium,W,66,26,0,5,2,12500,No,3,2
2016_10574,Undergrad,Rejected,2016,October,30,2015,001F000000nHEN6IAO,4,3,Speech Therapy,,,No,Yes,Self,Public,Very Large,S,536,79,28,5,5,25000,No,3,3
2016_10576,Undergrad,Rejected,2016,October,30,2015,001F000000nHAVwIAO,5,3,Child Development,Classics,,No,Yes,Recruiter,Private NFP,Medium,E,260,13,7,4,5,12500,No,3,3
2016_10579,Undergrad,Accepted,2016,October,30,2015,001F000000nH83VIAS,3,3,Other,,History,Yes,Yes,Self,Public,Very Large,W,299,72,20,2,5,25000,No,3,3
2016_10580,Undergrad,Rejected,2016,October,30,2015,001F000000nHE91IAG,4,3,Mathematics,,Japanese,Yes,Yes,Self,Private NFP,Very Large,S,109,31,6,0,0,25000,Yes,3,2
2016_10581,Undergrad,Withdrawn,2016,March,4,2016,001F000000nHAX5IAO,4,3,Public Health,,Biology,No,No,Self,Public,Very Large,E,216,27,8,0,0,25000,No,3,2
2016_10585,Undergrad,Rejected,2016,October,30,2015,001F000000nH82qIAC,4,3,Public Policy,,,No,Yes,Self,Public,Very Large,N,328,54,17,1,3,25000,No,3,3
2016_10586,Undergrad,Rejected,2016,October,30,2015,001F000000nHBWoIAO,4,3,Political Science,History,Film/Video,No,Yes,Recruiter,Public,Large,E,251,22,3,5,2,22500,No,3,3
2016_10587,Undergrad,Rejected,2016,October,30,2015,001F000000nH7hPIAS,5,3,Physics,,,No,Yes,Self,Private NFP,Medium,N,568,31,14,5,5,12500,Yes,3,3
2016_10588,Undergrad,Rejected,2016,January,15,2016,001F000000nHCQlIAO,5,3,Economics,Linguistics,Cognitive Science,No,No,Self,Private NFP,Medium,E,500,57,16,5,2,12500,No,3,3
2016_10589,Undergrad,Rejected,2016,October,30,2015,001F000000nHAWqIAO,3,3,Sociology,,,Yes,Yes,Self,Public,Very Large,S,26,13,1,1,3,25000,No,3,2
2016_10590,Undergrad,Rejected,2016,October,30,2015,001F000000nHEyuIAG,4,3,Psychology,,Human Development,No,Yes,Recruiter,Public,Very Large,S,189,48,11,1,3,25000,No,3,3
2016_10591,Undergrad,Withdrawn,2016,October,30,2015,001F000000nHEQXIA4,5,3,Health,,,No,Yes,Recruiter,Private NFP,Medium,E,516,36,14,5,2,12500,No,3,3
2016_10592,Undergrad,Withdrawn,2016,March,4,2016,001F000000nHA6gIAG,3,3,Management,,,No,Yes,Recruiter,Public,Unknown,S,5,3,0,5,2,0,No,3,0
2016_10593,Undergrad,Rejected,2016,March,4,2016,001F000000nHCKHIA4,3,3,Mathematics,,,No,Yes,Recruiter,Unknown,Unknown,S,5,5,0,0,0,0,Yes,3,0
2016_10594,Undergrad,Withdrawn,2016,January,15,2016,001F000000nHEQXIA4,5,3,Biology,,Other,No,Yes,Recruiter,Private NFP,Medium,E,516,36,14,5,2,12500,No,3,3
2016_10595,Undergrad,Accepted,2016,October,30,2015,001F000000nHEQXIA4,5,3,English,,,No,Yes,Recruiter,Private NFP,Medium,E,516,36,14,5,2,12500,No,3,3
2016_10596,Undergrad,Withdrawn,2016,October,30,2015,001F000000nH7GIIA0,5,3,Political Science,,Sociology,No,Yes,Recruiter,Private NFP,Medium,E,184,18,3,0,0,12500,No,3,3
2016_10597,Undergrad,Withdrawn,2016,October,30,2015,001F000000nHEQXIA4,5,3,Women's Studies,,,No,Yes,Recruiter,Private NFP,Medium,E,516,36,14,5,2,12500,No,3,3
2016_10598,Undergrad,Rejected,2016,October,30,2015,001F000000nHEQXIA4,5,3,Economics,English,,Yes,Yes,Recruiter,Private NFP,Medium,E,516,36,14,5,2,12500,No,3,3
2016_10599,Undergrad,Rejected,2016,March,4,2016,001F000000nH7ewIAC,5,3,Sociology,,,No,No,Recruiter,Private NFP,Medium,N,287,25,8,5,5,12500,No,3,3
2016_10600,Undergrad,Accepted,2016,January,15,2016,001F000000nH9oFIAS,4,3,Political Science,,,No,Yes,Recruiter,Public,Very Large,E,512,63,16,2,5,25000,No,3,3
2016_10601,Undergrad,Rejected,2016,October,30,2015,001F000000nH83bIAC,4,3,Journalism,,Other,No,Yes,Self,Public,Very Large,N,655,55,25,5,5,25000,No,3,3
2016_10603,Undergrad,Accepted,2016,October,30,2015,001F000000nHCFmIAO,4,3,Social Work,Child Studies,,Yes,Yes,Self,Private NFP,Very Large,E,327,36,23,5,5,25000,No,3,2
2016_10604,Undergrad,Rejected,2016,October,30,2015,001F000000nH7GQIA0,4,3,Molecular Biology,,,No,Yes,Self,Public,Very Large,W,113,10,3,5,2,25000,Yes,3,2
2016_10606,Undergrad,Rejected,2016,October,30,2015,001F000000nH7Z8IAK,4,3,Political Science,,,No,No,Self,Public,Very Large,E,135,23,5,1,3,25000,No,3,2
2016_10607,Undergrad,Rejected,2016,October,30,2015,001F000000nHAWKIA4,5,3,Sociology,,,No,No,Self,Public,Very Large,N,973,82,38,5,5,25000,No,3,3
2016_10611,Undergrad,Rejected,2016,January,15,2016,001F000000nHCGVIA4,3,3,Sociology,,Marketing,No,No,Self,Public,Large,E,80,34,5,5,2,22500,No,3,2
2016_10612,Undergrad,Rejected,2016,January,15,2016,001F000000nHEyuIAG,4,3,Communications,,Human Development,No,No,Self,Public,Very Large,S,189,48,11,1,3,25000,No,3,3
2016_10613,Undergrad,Withdrawn,2016,January,15,2016,001F000000nH77nIAC,5,3,Economics,Political Science,,Yes,Yes,Self,Private NFP,Medium,E,487,36,11,5,2,12500,No,3,3
2016_10614,Undergrad,Rejected,2016,January,15,2016,001F000000nH7GQIA0,4,3,Sociology,,Latin American Studies,No,No,Self,Public,Very Large,W,113,10,3,5,2,25000,No,3,2
2016_10622,Undergrad,Rejected,2016,October,30,2015,001F000000nH9cPIAS,5,3,Economics,,,No,Yes,Recruiter,Private NFP,Medium,E,272,14,18,5,2,12500,No,3,3
2016_10623,Undergrad,Withdrawn,2016,January,15,2016,001F000000nHClaIAG,4,3,English,Other,,Yes,Yes,Recruiter,Private NFP,Small,E,172,16,4,5,2,5000,No,3,2
2016_10627,Undergrad,Rejected,2016,January,15,2016,001F000000nHES5IAO,4,3,Communications,,Spanish,Yes,Yes,Recruiter,Private NFP,Small,E,94,8,3,2,5,5000,No,3,2
2016_10630,Undergrad,Rejected,2016,January,15,2016,001F000000nHCGVIA4,3,3,English,,Linguistics,No,No,Recruiter,Public,Large,E,80,34,5,5,2,22500,No,3,2
2016_10631,Undergrad,Rejected,2016,October,30,2015,001F000000nHCKLIA4,2,3,Health,,,No,Yes,Self,Public,Medium,S,66,15,10,1,3,12500,No,3,3
2016_10632,Undergrad,Accepted,2016,January,15,2016,001F000000nHEQXIA4,5,3,Sociology,,,Yes,Yes,Recruiter,Private NFP,Medium,E,516,36,14,5,2,12500,No,3,3
2016_10633,Undergrad,Accepted,2016,October,30,2015,001F000000nHEQXIA4,5,3,Sociology,,Other,No,Yes,Recruiter,Private NFP,Medium,E,516,36,14,5,2,12500,No,3,3
2016_10636,Undergrad,Rejected,2016,October,30,2015,001F000000nH7YPIA0,5,3,Graphic Design,,Anthropology,No,Yes,Self,Private NFP,Medium,N,325,19,22,5,5,12500,No,3,3
2016_10637,Undergrad,Rejected,2016,October,30,2015,001F000000nHAOAIA4,4,3,Mechanical Engineering,Chinese,,Yes,Yes,Self,Public,Very Large,N,321,24,18,5,2,25000,Yes,3,2
2016_10638,Undergrad,Rejected,2016,March,4,2016,001F000000nH9UaIAK,2,3,Journalism,,,No,No,Self,Public,Medium,E,44,11,4,1,3,12500,No,3,3
2016_10640,Undergrad,Rejected,2016,October,30,2015,001F000000nHAOdIAO,4,3,Economics,,International Studies/Relations,No,Yes,Self,Public,Very Large,E,171,32,7,3,3,25000,No,3,2
2016_10642,Undergrad,Rejected,2016,October,30,2015,001F000000nHA6yIAG,3,3,Social Work,,Criminal Justice,Yes,Yes,Recruiter,Public,Very Large,E,36,3,3,1,3,25000,No,3,1
2016_10643,Undergrad,Rejected,2016,October,30,2015,001F000000nHCFmIAO,4,3,Psychology,,Nutrition,No,Yes,Self,Private NFP,Very Large,E,327,36,23,5,5,25000,No,3,2
2016_10644,Undergrad,Withdrawn,2016,March,4,2016,001F000000nHAWNIA4,4,3,Sociology,,French,No,Yes,Self,Public,Very Large,S,734,104,22,5,5,25000,No,3,3
2016_10645,Undergrad,Accepted,2016,October,30,2015,001F000000nHEN6IAO,4,3,Advertising,International Studies/Relations,,No,Yes,Self,Public,Very Large,S,536,79,28,5,5,25000,No,3,3
2016_10646,Undergrad,Accepted,2016,October,30,2015,001F000000nHAW8IAO,4,3,Other,,,No,Yes,Self,Public,Very Large,E,353,52,5,5,2,25000,No,3,3
2016_10648,Undergrad,Accepted,2016,January,15,2016,001F000000nH7YKIA0,5,3,Other,,,Yes,Yes,Recruiter,Private NFP,Medium,E,353,15,14,5,2,12500,No,3,3
2016_10650,Undergrad,Rejected,2016,October,30,2015,001F000000nH7YKIA0,5,3,Political Science,,,Yes,Yes,Recruiter,Private NFP,Medium,E,353,15,14,5,2,12500,No,3,3
2016_10651,Undergrad,Rejected,2016,October,30,2015,001F000000nH7YlIAK,4,3,Criminology,,,No,No,Self,Public,Very Large,S,238,45,18,2,5,25000,No,3,2
2016_10652,Undergrad,Rejected,2016,October,30,2015,001F000000nH7Z1IAK,4,3,Biology,,Education (general),No,Yes,Self,Public,Very Large,E,108,19,8,1,3,25000,No,3,2
2016_10654,Undergrad,Rejected,2016,January,15,2016,001F000000nHCmgIAG,5,3,Communications,,French,Yes,Yes,Self,Private NFP,Very Large,E,326,43,17,1,3,25000,No,3,3
2016_10655,Undergrad,Rejected,2016,October,30,2015,001F000000nHAOdIAO,4,3,Mathematics,,,No,Yes,Self,Public,Very Large,E,171,32,7,3,3,25000,Yes,3,2
2016_10657,Undergrad,Rejected,2016,October,30,2015,001F000000nH7ZWIA0,4,3,Political Science,,History,Yes,Yes,Self,Public,Large,S,89,29,3,1,3,22500,No,3,2
2016_10658,Undergrad,Rejected,2016,October,30,2015,001F000000nH82qIAC,4,3,Finance,,Economics,No,Yes,Recruiter,Public,Very Large,N,328,54,17,1,3,25000,No,3,3
2016_10659,Undergrad,Rejected,2016,October,30,2015,001F000000nH9UWIA0,2,3,Political Science,,,No,Yes,Recruiter,Public,Medium,W,30,11,0,5,2,12500,No,3,0
2016_10662,Undergrad,Accepted,2016,January,15,2016,001F000000nH7ewIAC,5,3,Human Development,Spanish,,No,Yes,Self,Private NFP,Medium,N,287,25,8,5,5,12500,No,3,3
2016_10666,Undergrad,Withdrawn,2016,October,30,2015,001F000000nHEMcIAO,4,3,Psychology,,Women's Studies,Yes,Yes,Self,Public,Medium,E,71,23,5,1,3,12500,No,3,2
2016_10668,Undergrad,Rejected,2016,October,30,2015,001F000000nHEFEIA4,4,3,Psychology,,,No,Yes,Self,Public,Very Large,S,131,34,9,0,0,25000,No,3,2
2016_10670,Undergrad,Rejected,2016,October,30,2015,001F000000nHAW8IAO,4,3,Criminology,,,No,No,Self,Public,Very Large,E,353,52,5,5,2,25000,No,3,3
2016_10671,Undergrad,Accepted,2016,October,30,2015,001F000000nHEGCIA4,5,3,Classics,Economics,,No,Yes,Self,Private NFP,Medium,E,392,35,17,5,2,12500,No,3,3
2016_10672,Undergrad,Rejected,2016,March,4,2016,001F000000nH7YKIA0,5,3,Sociology,,,No,Yes,Recruiter,Private NFP,Medium,E,353,15,14,5,2,12500,No,3,3
2016_10673,Undergrad,Accepted,2016,March,4,2016,001F000000nHAW8IAO,4,3,African-American Studies,Government,,No,Yes,Recruiter,Public,Very Large,E,353,52,5,5,2,25000,No,3,3
2016_10674,Undergrad,Rejected,2016,October,30,2015,001F000000nH7ldIAC,4,3,Art,,English,No,Yes,Recruiter,Private NFP,Small,S,27,10,4,5,5,5000,No,3,1
2016_10675,Undergrad,Rejected,2016,October,30,2015,001F000000nH7ldIAC,4,3,Child Studies,,,No,Yes,Recruiter,Private NFP,Small,S,27,10,4,5,5,5000,No,3,1
2016_10676,Undergrad,Rejected,2016,October,30,2015,001F000000nHAW8IAO,4,3,Journalism,,Creative Writing,No,Yes,Recruiter,Public,Very Large,E,353,52,5,5,2,25000,No,3,3
2016_10682,Undergrad,Rejected,2016,March,4,2016,001F000000nH9UWIA0,2,3,Early Childhood Education,,,No,No,Self,Public,Medium,W,30,11,0,5,2,12500,No,3,0
2016_10683,Undergrad,Rejected,2016,October,30,2015,001F000000nH7gmIAC,4,3,Communications,,Psychology,No,Yes,Self,Public,Very Large,S,222,46,9,1,3,25000,No,3,3
2016_10684,Undergrad,Accepted,2016,October,30,2015,001F000000nHCQUIA4,5,3,Psychology,,Sociology,No,Yes,Self,Private NFP,Large,E,407,32,20,2,5,22500,No,3,3
2016_10685,Undergrad,Rejected,2016,March,4,2016,001F000000nHEwgIAG,3,3,Family Studies,,,No,Yes,Recruiter,Public,Very Large,W,36,22,5,5,2,25000,No,3,3
2016_10686,Undergrad,Accepted,2016,January,15,2016,001F000000nH7ldIAC,4,3,Sociology,,Other,Yes,Yes,Recruiter,Private NFP,Small,S,27,10,4,5,5,5000,No,3,1
2016_10688,Undergrad,Rejected,2016,October,30,2015,001F000000nHAVwIAO,5,3,International Studies/Relations,,,Yes,Yes,Recruiter,Private NFP,Medium,E,260,13,7,4,5,12500,No,3,3
2016_10690,Undergrad,Rejected,2016,October,30,2015,001F000000nHCdyIAG,4,3,Psychology,,Business,Yes,Yes,Recruiter,Public,Very Large,S,118,20,13,1,3,25000,No,3,2
2016_10691,Undergrad,Rejected,2016,January,15,2016,001F000000nH7YKIA0,5,3,Biology,,Mathematics,No,Yes,Self,Private NFP,Medium,E,353,15,14,5,2,12500,No,3,3
2016_10693,Undergrad,Rejected,2016,October,30,2015,001F000000nHAWqIAO,3,3,International Studies/Relations,,,No,Yes,Self,Public,Very Large,S,26,13,1,1,3,25000,No,3,2
2016_10695,Undergrad,Accepted,2016,January,15,2016,001F000000nH82qIAC,4,3,Spanish,,Education (general),No,Yes,Self,Public,Very Large,N,328,54,17,1,3,25000,No,3,3
2016_10697,Undergrad,Rejected,2016,October,30,2015,001F000000nH7YtIAK,1,3,Psychology,,,No,No,Self,Unknown,Medium,E,16,11,1,5,2,12500,No,3,1
2016_10700,Undergrad,Rejected,2016,March,4,2016,001F000000nHEwgIAG,3,3,English Literature,Spanish,Dance,No,Yes,Self,Public,Very Large,W,36,22,5,5,2,25000,No,3,3
2016_10701,Undergrad,Accepted,2016,October,30,2015,001F000000nHAWNIA4,4,3,Human Development,,Spanish,No,Yes,Self,Public,Very Large,S,734,104,22,5,5,25000,No,3,3
2016_10704,Undergrad,Rejected,2016,October,30,2015,001F000000nHBQtIAO,4,3,Psychology,Art,,Yes,No,Self,Public,Large,S,100,9,3,1,3,22500,No,3,2
2016_10706,Undergrad,Rejected,2016,October,30,2015,001F000000nHAOdIAO,4,3,Political Science,,,No,Yes,Recruiter,Public,Very Large,E,171,32,7,3,3,25000,No,3,2
2016_10707,Undergrad,Withdrawn,2016,October,30,2015,001F000000nH7fAIAS,4,3,Biology,Environmental Science,Psychology,No,Yes,Self,Private NFP,Large,S,149,20,12,1,3,22500,No,3,2
2016_10708,Undergrad,Withdrawn,2016,October,30,2015,001F000000nH9oFIAS,4,3,Business,,Economics,Yes,Yes,Self,Public,Very Large,E,512,63,16,2,5,25000,No,3,3
2016_10709,Undergrad,Accepted,2016,October,30,2015,001F000000nHBIBIA4,4,3,Biology,,Mathematics,Yes,Yes,Self,Public,Medium,W,44,8,4,1,3,12500,No,3,1
2016_10710,Undergrad,Rejected,2016,January,15,2016,001F000000nH82qIAC,4,3,Communications,,English,No,Yes,Recruiter,Public,Very Large,N,328,54,17,1,3,25000,No,3,3
2016_10712,Undergrad,Accepted,2016,October,30,2015,001F000000nHEwJIAW,4,3,Other Science,,Public Health,Yes,Yes,Self,Public,Very Large,N,346,29,19,2,5,25000,No,3,3
2016_10713,Undergrad,Withdrawn,2016,October,30,2015,001F000000nHAOJIA4,4,3,International Studies/Relations,,Business,Yes,Yes,Recruiter,Public,Very Large,W,302,33,10,1,3,25000,No,3,2
2016_10715,Undergrad,Rejected,2016,October,30,2015,001F000000nHBQtIAO,4,3,Psychology,,Education (general),No,Yes,Self,Public,Large,S,100,9,3,1,3,22500,No,3,2
2016_10716,Undergrad,Rejected,2016,October,30,2015,001F000000nHCGVIA4,3,3,Economics,,Environmental Studies,Yes,Yes,Self,Public,Large,E,80,34,5,5,2,22500,No,3,2
2016_10717,Undergrad,Accepted,2016,October,30,2015,001F000000nH7YKIA0,5,3,History,American Studies,,Yes,Yes,Self,Private NFP,Medium,E,353,15,14,5,2,12500,No,3,3
2016_10718,Undergrad,Rejected,2016,October,30,2015,001F000000nH9c1IAC,4,3,Biology,,,No,Yes,Self,Public,Large,S,76,21,4,1,3,22500,No,3,2
2016_10719,Undergrad,Accepted,2016,October,30,2015,001F000000nHAWNIA4,4,3,Chinese,,Asian Studies,No,No,Self,Public,Very Large,S,734,104,22,5,5,25000,No,3,3
2016_10720,Undergrad,Accepted,2016,October,30,2015,001F000000nHCKdIAO,5,3,Anthropology,,,No,Yes,Self,Private NFP,Medium,E,167,12,2,5,5,12500,No,3,2
2016_10721,Undergrad,Accepted,2016,October,30,2015,001F000000nH9c1IAC,4,3,Early Childhood Education,,,No,No,Recruiter,Public,Large,S,76,21,4,1,3,22500,No,3,2
2016_10722,Undergrad,Withdrawn,2016,October,30,2015,001F000000nHAX5IAO,4,3,Sociology,,Education (general),No,Yes,Self,Public,Very Large,E,216,27,8,0,0,25000,No,3,2
2016_10723,Undergrad,Rejected,2016,October,30,2015,001F000000nH7YtIAK,1,3,Criminal Justice,,,No,No,Self,Unknown,Medium,E,16,11,1,5,2,12500,No,3,1
2016_10724,Undergrad,Rejected,2016,October,30,2015,001F000000nHANlIAO,5,3,Political Science,,Classics,No,Yes,Self,Public,Very Large,E,529,36,23,5,5,25000,No,3,3
2016_10726,Undergrad,Accepted,2016,October,30,2015,001F000000nHAWNIA4,4,3,Human Development,,,No,Yes,Self,Public,Very Large,S,734,104,22,5,5,25000,No,3,3
2016_10728,Undergrad,Rejected,2016,January,15,2016,001F000000nHAX1IAO,4,3,Biology,Chinese,,No,No,Self,Public,Very Large,N,408,31,7,1,3,25000,No,3,2
2016_10729,Undergrad,Withdrawn,2016,January,15,2016,001F000000nHBX2IAO,3,3,Mass Communications,,,No,No,Self,Public,Large,E,37,8,4,1,3,22500,No,3,0
2016_10731,Undergrad,Rejected,2016,October,30,2015,001F000000nH7LRIA0,4,3,Public Relations,,,Yes,Yes,Self,Public,Very Large,E,404,48,27,5,2,25000,No,3,3
2016_10732,Undergrad,Rejected,2016,October,30,2015,001F000000nHAh1IAG,5,3,English,,,No,No,Self,Public,Very Large,W,595,103,17,5,5,25000,No,3,3
2016_10733,Undergrad,Rejected,2016,October,30,2015,001F000000nH9oFIAS,4,3,Mathematics,,,No,Yes,Self,Public,Very Large,E,512,63,16,2,5,25000,Yes,3,3
2016_10734,Undergrad,Rejected,2016,October,30,2015,001F000000nHCFuIAO,4,3,English,,,No,No,Self,Public,Medium,N,164,12,9,1,3,12500,No,3,1
2016_10735,Undergrad,Rejected,2016,October,30,2015,001F000000nHBQtIAO,4,3,History,,English,No,No,Self,Public,Large,S,100,9,3,1,3,22500,No,3,2
2016_10736,Undergrad,Rejected,2016,January,15,2016,001F000000nHCGVIA4,3,3,Psychology,,Education (secondary),No,No,Self,Public,Large,E,80,34,5,5,2,22500,No,3,2
2016_10738,Undergrad,Rejected,2016,October,30,2015,001F000000nHCQUIA4,5,3,Psychology,,Management,No,No,Self,Private NFP,Large,E,407,32,20,2,5,22500,No,3,3
2016_10739,Undergrad,Withdrawn,2016,March,4,2016,001F000000nHDGZIA4,4,3,English,,Communications,Yes,Yes,Recruiter,Public,Very Large,S,147,17,15,1,3,25000,No,3,2
